time; n; mu_cfp; std_cfp; rawData_cfp 
238.68; 201; 30.3483; 45.9762; {100,0,100,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,100,0,100,100,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,100,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,100,0,100,0,0,0,100,0,0,100,100,0,100,0,100,100,0,0,0,0,0,0,0,100,100,0,0,0,100,0,0,100,0,0,0,0,0,100,100,100,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,100,100,0,100,100,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,100,0,0,0,0,100,0,0,100,0,100,0,0,0}
239.7; 202; 30.198; 45.9116; {100,0,100,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,100,0,100,100,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,100,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,100,0,0,0,100,0,0,100,100,0,100,0,100,100,0,0,0,0,0,0,0,100,100,0,0,0,100,0,0,100,0,0,0,0,100,100,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,100,100,100,0,100,100,0,0,100,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,100,0,0,100,0,100,0,0,0,100,0,100,0,0,0}
240.72; 200; 30.5; 46.0407; {100,0,100,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,100,0,100,100,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,100,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,100,0,0,0,100,0,100,100,0,100,0,100,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,0,100,0,0,100,100,100,0,100,100,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,100,100,0,0,0,100,100}
241.74; 199; 30.6533; 46.1054; {100,0,100,100,100,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,100,0,100,100,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,100,0,0,0,100,0,100,0,100,0,100,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,100,0,0,100,100,100,0,100,100,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,100,100,0,0,0,100,100,100,0,0,100,100}
242.76; 197; 31.4721; 46.4404; {100,0,100,100,100,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,100,0,100,100,0,0,100,0,100,0,0,0,0,100,0,100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,100,0,0,0,100,0,100,0,100,0,100,100,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,100,100,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,100,0,100,100,100,0,100,100,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,100,0,0,0,100,100,0,0,0,100,100,100,0,0,100,100,0,0,100,0,0}
243.78; 202; 31.1881; 46.3261; {100,0,100,100,100,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,100,0,100,100,0,0,100,0,100,0,0,0,0,100,0,100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,100,0,0,0,100,0,100,0,100,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,100,0,100,100,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,100,0,100,100,100,0,100,100,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,100,0,0,0,100,100,0,0,0,100,100,100,0,0,100,100,0,0,100,0,0,0,0,100,100,0,0,0,0}
244.8; 207; 29.4686; 45.5902; {100,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,100,0,100,100,0,0,100,0,100,0,0,0,0,100,0,100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,100,0,0,0,100,0,100,0,100,0,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,100,100,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,100,0,100,100,100,0,100,100,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,100,0,0,0,100,100,0,0,0,100,100,100,0,0,100,100,0,0,100,0,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0}
245.82; 213; 30.0469; 45.8462; {100,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,100,100,0,0,100,0,100,0,0,0,0,100,0,100,0,0,100,0,0,0,0,0,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,100,0,0,0,100,0,100,0,100,0,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,100,100,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,100,0,100,100,100,0,100,100,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,100,0,0,0,100,100,0,0,0,100,100,100,0,0,100,100,0,0,100,0,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100}
246.84; 218; 28.4404; 45.113; {100,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,100,100,0,0,100,0,100,0,0,0,0,100,0,100,0,100,0,0,0,0,0,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,100,0,0,0,100,0,0,100,0,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,100,0,100,100,100,0,100,100,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,100,0,0,0,100,0,100,0,0,0,100,100,0,0,0,100,100,0,0,100,100,0,0,100,0,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0}
247.86; 212; 29.2453; 45.4889; {100,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,100,100,0,0,100,0,100,0,0,0,100,100,0,100,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0,0,0,100,0,100,0,0,0,100,0,0,100,0,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,100,100,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,100,100,100,0,100,100,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,100,100,0,0,0,100,100,0,0,100,100,0,0,100,0,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0}
248.88; 213; 30.0469; 45.8462; {100,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,100,100,0,0,100,0,100,0,0,100,100,0,100,0,0,0,0,0,100,0,0,0,0,0,100,100,0,0,0,0,100,0,100,0,0,0,100,0,0,100,0,100,100,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,100,100,100,0,100,100,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,100,100,0,0,0,100,100,0,0,100,100,0,0,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,0,100}
249.9; 216; 30.0926; 45.866; {100,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,100,100,0,0,100,0,100,0,100,100,100,0,0,0,0,0,100,0,0,0,0,100,100,0,0,0,0,100,100,0,0,100,0,0,100,0,100,100,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,100,100,100,0,100,100,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,100,100,0,0,0,100,100,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,0}
250.92; 221; 29.8643; 45.7663; {100,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,100,100,0,0,100,0,100,0,100,100,100,0,0,0,0,0,100,0,0,0,100,100,0,0,0,0,100,100,0,0,100,0,0,100,0,100,100,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,100,100,0,100,100,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,100,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,100,100,0,100,0,0,100,0,0,100,0}
251.94; 222; 31.0811; 46.2825; {100,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,100,100,0,0,100,0,100,0,100,100,100,0,0,0,0,0,100,0,0,100,100,0,0,0,0,100,100,0,0,100,0,0,100,0,100,100,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,100,100,0,100,100,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,100,100,0,0,100,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,100,100,0,100,0,0,100,0,0,100,0,0,100,0,100,100,0,0}
252.96; 222; 30.6306; 46.0959; {0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,100,100,0,0,100,0,100,0,100,100,100,0,0,0,0,0,100,100,100,0,0,0,100,100,0,0,100,0,0,100,0,100,100,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,100,0,100,100,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,100,100,0,100,0,0,100,0,0,100,0,100,0,100,100,0,0,0,100,100,0,100,0,100,0,0,0,0,0,100}
253.98; 224; 30.3571; 45.98; {0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,100,100,0,0,100,0,100,0,100,100,100,0,0,0,0,0,100,100,100,0,0,0,100,100,0,0,100,0,0,100,0,100,100,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,0,0,100,100,0,100,100,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,0,0,0,100,0,100,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,100,100,0,0,100,0,0,100,0,100,0,100,100,0,0,0,100,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0}
255; 231; 31.6017; 46.4919; {0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,100,100,0,0,100,0,100,0,100,100,100,0,0,0,0,0,100,100,100,0,0,0,100,100,0,0,100,0,0,100,0,100,100,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,0,0,100,100,0,100,100,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,100,0,100,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,100,100,0,0,100,0,0,100,0,100,0,100,100,0,0,0,100,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100}
256.02; 228; 31.5789; 46.4829; {0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,100,100,0,0,100,0,100,0,100,100,100,0,0,0,0,0,100,100,100,0,0,0,100,0,0,100,0,0,100,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,0,0,100,100,0,100,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,100,100,0,0,100,0,0,100,0,0,100,100,0,0,100,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,100,100,100,0,0,100}
257.04; 225; 31.1111; 46.2948; {0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,0,100,100,0,0,100,0,100,0,100,100,100,0,0,0,0,0,100,100,100,0,0,0,100,0,0,100,0,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,100,0,0,0,100,0,0,0,100,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,100,100,0,0,100,0,0,100,0,0,100,100,0,0,100,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,100,100,100,0,0,100,0,0,0,0,0}
258.06; 216; 31.0185; 46.257; {0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,100,0,0,100,0,100,0,100,100,100,0,0,0,0,0,100,100,100,0,100,0,0,100,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,100,0,0,0,100,0,0,0,100,100,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,100,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,100,100,0,0,100,0,0,100,0,100,100,0,0,100,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,100,100,100,0,0,100,0,0,0,0,0,0,0,0}
259.08; 210; 30.4762; 46.0307; {0,100,100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,100,100,0,0,100,0,100,0,100,100,100,0,0,0,0,0,100,100,100,0,100,0,0,100,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,0,100,100,0,100,0,0,0,0,100,0,0,0,0,0,100,0,100,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,100,100,0,0,100,0,0,100,0,100,100,0,0,100,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,100,100,100,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0}
260.1; 205; 30.7317; 46.1382; {0,100,100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,0,100,100,0,0,100,0,100,0,100,100,100,0,0,0,0,100,100,100,0,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,0,100,100,0,100,0,0,0,0,100,0,0,0,0,0,100,0,100,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,0,100,100,0,0,100,0,0,100,0,100,100,0,0,100,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,100,100,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0}
261.12; 206; 31.068; 46.2772; {0,100,100,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,100,0,0,100,0,100,0,100,100,100,0,0,100,100,100,0,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,100,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,0,100,100,0,0,100,0,0,100,0,100,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,100,100,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,0,0,100,100,0,100,100,100,0,0,0,0,0}
262.14; 206; 31.5534; 46.4728; {0,100,100,0,0,0,0,0,0,100,0,0,100,0,0,100,100,0,0,100,0,100,0,100,100,100,0,0,100,100,100,0,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,100,0,100,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,100,0,0,100,100,0,0,100,0,0,0,100,100,0,100,0,100,0,100,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,100,100,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,100,100,0,100,100,100,0,0,0,0,0,100,0,100,0,0,0,0,0}
263.16; 203; 31.0345; 46.2635; {0,100,100,0,0,0,0,0,0,100,0,100,0,0,100,100,0,0,100,100,0,100,100,100,0,0,100,100,100,0,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,100,100,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,100,100,0,100,0,100,0,100,100,0,0,0,100,0,100,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,100,100,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,100,100,0,100,100,100,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,0}
264.18; 207; 31.401; 46.412; {100,100,0,0,0,0,0,0,100,0,100,0,0,100,100,0,0,100,100,0,100,100,100,0,100,100,100,0,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,100,100,0,100,0,100,0,100,100,0,0,0,100,0,100,0,0,0,100,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,100,100,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,0,100,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,100,0,0,100,0,0,0,0,100}
265.2; 205; 30.7317; 46.1382; {100,100,0,0,0,0,0,0,100,0,100,0,0,100,100,0,0,100,100,0,100,100,100,0,100,100,0,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,100,100,0,100,0,100,0,100,100,0,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,100,100,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,100,0,100,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0}
266.22; 210; 30.9524; 46.2298; {100,100,0,0,0,0,0,0,100,0,100,0,0,100,100,0,0,100,100,0,100,100,100,0,100,100,0,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,100,100,0,100,100,0,100,100,0,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,100,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,100,100}
267.24; 212; 30.6604; 46.1083; {100,100,0,0,0,0,0,100,0,100,0,0,100,100,0,0,100,100,100,100,100,0,100,100,0,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,100,0,0,100,100,0,100,100,0,100,100,0,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,100,100,0,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,100,100,0,0,0,0,100}
268.26; 209; 30.1435; 45.8881; {100,100,0,0,0,0,0,100,0,100,0,0,100,100,0,0,100,100,100,100,100,0,100,100,0,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,100,100,100,0,100,100,0,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,0,0,0,100,0,100,0,100,0,100,0}
269.28; 214; 31.3084; 46.3748; {100,100,0,0,0,0,0,100,0,100,0,0,100,100,0,0,100,100,100,100,100,0,100,100,0,0,0,0,100,100,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,100,0,100,0,0,100,100,100,100,0,100,100,0,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,100,100,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,0,100,100,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,100,0,0,0,0,100,0,100,0,100,0,100,0,0,100,0,100,100,100,0,0,0,0,100,0}
