time; n; mu_cfp; std_cfp; rawData_cfp 
245.82; 294; 45.9184; 49.8331; {0,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,0,0,100,0,0,100,100,0,100,0,100,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,100,100,0,100,100,0,100,0,100,100,100,0,100,100,0,100,0,100,0,100,100,0,0,100,0,0,0,0,0,0,100,0,100,100,0,0,0,0,100,0,0,100,100,0,100,100,0,100,100,0,0,0,100,100,100,0,0,0,0,0,0,0,100,100,100,0,100,0,0,100,100,100,0,0,0,100,100,100,100,0,100,100,0,0,100,100,100,100,0,100,0,0,0,100,0,0,0,0,0,100,100,0,100,0,100,0,100,0,0,0,100,0,100,0,0,0,100,0,100,100,0,100,100,100,100,0,0,0,0,100,100,0,0,0,100,0,0,0,100,100,0,0,100,0,0,0,100,100,100,0,100,100,100,0,0,100,0,0,100,100,0,0,100,100,0,0,100,100,0,0,100,0,0,0,0,0,0,100,100,0,100,100,0,100,100,100,100,0,0,0,100,0,0,0,100,0,100,100,0,100,0,100,100,100,0,100,0,100,0,100,100,0,0,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,100,100,0,0,0,100,100,0,100,100,100,0,0,0,0,0,100,0,100,100,100,0,0}
246.84; 293; 45.3925; 49.7873; {0,100,0,0,0,100,100,100,100,0,0,100,100,100,100,100,0,0,100,0,0,100,100,0,100,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,0,100,100,0,100,100,0,100,0,100,100,100,0,100,100,0,100,0,100,0,100,100,0,0,100,0,0,0,0,0,0,100,0,100,100,0,0,0,0,100,0,0,100,100,0,100,100,0,100,0,0,0,100,100,100,0,0,0,0,100,100,100,0,100,0,0,100,100,100,0,0,0,100,100,100,0,100,100,0,0,100,100,100,100,0,100,0,0,0,100,0,0,0,0,0,100,100,0,100,0,100,0,100,0,0,0,100,0,100,0,0,0,100,0,100,100,0,100,100,100,100,0,0,0,0,100,100,0,0,0,100,0,0,0,100,100,0,0,100,0,0,0,100,100,100,0,100,100,0,0,100,0,0,100,100,0,0,100,0,0,100,100,0,0,100,0,0,0,0,0,100,100,0,100,100,0,100,100,100,0,0,0,100,0,0,0,100,0,100,0,100,0,100,100,100,0,100,0,100,0,100,100,0,0,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,100,100,0,0,0,100,100,0,100,100,100,0,0,0,0,0,100,0,100,100,100,0,0,100,100,0,100,0,100,100,100,0,0,0}
247.86; 300; 44.6667; 49.7148; {0,100,0,0,0,100,100,100,0,0,100,100,100,100,0,0,100,0,0,100,100,0,100,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,0,100,100,100,0,100,0,100,100,100,0,100,100,0,100,0,100,0,100,0,0,100,0,0,0,0,0,0,100,0,100,100,0,0,0,0,100,0,0,100,100,0,100,100,0,100,0,0,0,100,100,100,0,0,0,0,100,100,100,0,100,0,0,100,100,100,0,0,0,100,100,0,100,100,0,0,100,100,100,100,0,100,0,0,0,100,0,0,0,0,0,100,100,0,100,0,100,0,100,0,0,0,100,0,100,0,0,0,100,0,100,100,0,100,100,100,100,0,0,0,0,100,100,0,0,0,100,0,0,100,100,0,0,100,0,0,0,100,100,100,0,100,100,0,0,100,0,0,100,100,0,0,100,0,0,100,100,0,0,100,0,0,0,0,0,100,100,0,100,100,0,100,100,100,0,0,0,100,0,0,0,100,0,100,0,100,0,100,100,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,0,0,0,0,100,0,0,0,0,100,100,0,0,0,100,100,0,100,100,100,0,0,0,0,100,0,100,100,100,0,0,100,100,0,100,0,100,100,100,0,0,0,0,0,0,100,0,0,0,100,100,0,0,100,100,0,100,100}
248.88; 307; 44.2997; 49.674; {0,100,0,0,0,100,100,100,0,0,100,100,100,100,0,0,100,0,0,100,100,0,100,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,0,100,100,100,0,100,0,100,100,100,0,100,100,0,100,0,100,0,100,0,0,100,0,0,0,0,0,0,100,0,100,100,0,0,0,0,100,0,0,100,100,0,100,100,0,100,0,0,0,100,100,100,0,0,0,0,100,100,100,0,100,0,0,100,0,0,0,100,100,0,100,100,0,0,100,100,100,100,0,100,0,0,0,100,0,0,0,0,0,100,100,0,100,0,100,0,100,0,0,100,0,100,0,0,0,100,0,100,100,0,100,100,100,100,0,0,0,100,100,0,0,0,100,0,0,100,100,0,0,100,0,0,0,100,100,100,0,100,100,0,0,100,0,0,100,100,0,0,0,0,100,100,0,0,100,0,0,0,0,100,100,0,100,100,0,100,100,100,0,0,0,100,0,0,0,100,100,0,0,100,100,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,0,0,0,0,100,0,0,0,100,100,0,0,0,100,100,0,100,100,100,0,0,0,0,100,0,100,100,100,0,0,100,100,0,100,0,100,100,100,0,0,0,0,0,0,100,0,0,0,100,100,0,0,100,100,0,100,100,0,100,100,0,0,0,0,100,0,0,100,100,0,0,0,100}
249.9; 308; 44.1558; 49.6573; {0,100,0,0,0,100,100,100,0,0,100,100,100,100,0,0,100,0,0,100,100,0,100,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,100,100,100,100,0,100,100,100,0,100,100,0,100,0,100,0,100,0,0,100,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,100,100,0,100,100,0,100,0,0,0,100,100,100,0,0,0,100,100,0,100,0,0,100,0,0,0,100,100,0,100,100,0,0,100,100,100,100,0,100,0,0,0,100,0,0,0,0,100,100,0,100,0,100,0,100,0,0,100,0,0,0,0,100,0,100,100,0,100,100,100,100,0,0,0,100,100,0,0,0,100,0,100,100,0,0,100,0,0,0,100,100,100,0,100,0,0,100,0,0,100,100,0,0,0,0,100,100,0,0,100,0,0,0,0,100,100,0,100,100,0,100,100,0,0,0,100,0,0,0,100,100,0,0,100,100,100,0,100,0,100,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,0,100,100,0,0,0,100,100,0,100,100,0,0,0,0,100,0,100,100,100,0,0,100,100,0,100,0,100,100,100,0,0,0,0,0,0,100,0,0,0,100,100,0,0,100,100,0,100,0,100,100,0,0,0,0,100,0,0,100,100,0,0,0,100,100,0,0,100,100,0,100,100,0,0,0,100,0,100,100,0}
250.92; 309; 44.0129; 49.6402; {0,100,0,0,0,100,100,0,100,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,0,0,100,100,100,0,100,100,100,0,100,100,0,100,0,100,0,100,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,100,100,0,100,0,100,0,0,0,100,100,100,0,0,0,100,100,0,100,0,0,100,0,0,0,100,100,0,100,100,0,0,100,100,100,100,0,100,0,0,0,100,0,0,0,0,100,100,0,100,0,100,0,100,0,0,100,0,0,0,100,0,100,100,0,100,100,100,100,0,0,0,100,100,0,0,0,100,0,100,100,0,0,100,0,0,0,100,100,100,0,100,0,0,100,0,0,100,100,0,0,0,0,100,100,0,0,100,0,0,0,0,100,100,0,100,100,0,100,100,0,0,0,100,0,0,0,100,100,0,100,100,100,0,100,0,100,0,0,0,100,0,100,0,100,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,100,100,0,0,0,0,100,100,100,100,0,0,100,100,0,100,0,100,100,100,0,0,0,0,0,0,100,0,0,0,100,100,0,0,100,100,0,100,0,100,0,0,0,0,100,0,0,100,100,0,0,0,100,100,0,100,100,0,100,100,0,0,0,100,0,100,100,0,100,100,0,100,0,0,100,0,0,100,100,100,0,0,100}
251.94; 312; 44.2308; 49.6661; {0,100,0,0,0,100,100,0,100,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,0,100,100,100,0,100,100,100,0,100,100,0,100,0,100,0,100,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,100,100,0,100,0,100,0,0,0,100,100,100,0,0,0,100,100,0,100,0,0,100,0,0,0,100,100,0,100,100,0,100,100,100,100,0,100,0,0,0,100,0,0,0,0,100,100,0,100,0,100,0,100,0,0,100,0,0,0,100,0,100,100,0,100,100,100,100,0,0,0,100,100,0,0,0,100,0,100,100,0,0,100,0,0,0,100,100,100,0,100,0,0,100,0,0,100,100,0,0,0,0,100,100,0,0,100,0,0,0,0,100,100,0,100,100,0,100,0,0,0,100,0,0,0,100,100,0,100,100,0,100,0,100,0,0,100,0,100,0,100,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,100,100,0,0,0,100,100,100,100,0,0,100,100,0,100,0,100,100,100,0,0,0,0,0,0,100,0,0,0,100,0,0,100,0,100,0,100,0,0,0,0,0,100,100,0,0,0,100,100,0,100,100,0,100,100,0,0,0,100,0,100,100,0,100,100,0,100,0,0,100,0,0,100,100,100,0,0,100,100,0,100,0,0,0,100,0,0,0,100,100,100,100,0}
252.96; 317; 44.4795; 49.6943; {0,100,0,0,0,100,100,0,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,0,100,100,100,0,100,100,100,0,100,100,0,100,0,100,0,100,0,0,0,0,0,100,0,100,0,0,0,0,100,0,100,100,0,100,0,100,0,0,0,100,100,100,0,0,0,100,0,100,0,0,0,0,0,100,100,0,100,100,0,100,100,100,100,0,100,0,0,0,100,0,0,0,0,100,100,0,100,0,100,0,100,0,0,100,0,0,0,100,0,100,100,0,100,100,100,100,0,0,100,100,0,0,0,100,0,100,100,0,0,100,0,0,0,100,100,100,0,100,0,0,100,0,0,100,100,0,0,0,0,100,100,0,100,0,0,0,0,100,100,0,100,100,0,100,0,0,0,100,0,0,0,100,100,0,100,100,0,100,0,100,0,100,0,100,0,100,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,100,100,0,0,0,100,100,100,0,0,100,100,0,100,0,100,100,100,0,0,0,0,0,0,100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,100,100,0,0,0,100,100,0,100,100,0,100,100,0,0,0,100,0,100,100,0,100,100,0,100,0,0,100,0,0,100,100,100,0,0,100,100,0,100,0,0,0,100,0,0,0,100,100,100,100,0,0,0,100,0,100,0,0,100,100,100,100,0,100,0}
253.98; 319; 43.8871; 49.6249; {0,0,0,0,100,100,0,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,0,100,100,100,0,100,100,100,0,100,100,0,100,0,100,0,100,0,0,0,0,0,100,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,100,100,0,0,0,100,0,100,0,0,0,0,100,100,0,100,100,0,100,100,100,100,0,100,0,0,0,100,0,0,0,0,100,100,0,100,0,100,0,100,0,0,100,0,0,0,100,0,100,100,0,100,100,100,100,0,0,100,100,0,0,0,100,0,100,100,0,0,100,0,0,0,100,100,0,100,0,0,100,0,0,100,0,0,0,0,100,100,0,100,0,0,0,0,100,100,0,100,100,0,100,0,0,0,100,0,0,0,100,100,0,100,100,0,100,0,100,0,100,0,100,0,0,0,0,0,100,0,0,100,0,0,0,100,100,0,100,100,0,0,0,100,100,100,0,0,100,100,0,100,0,100,100,100,0,0,0,0,0,100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,100,0,0,0,100,100,0,100,100,0,100,100,0,0,0,100,0,100,100,0,100,100,0,100,0,0,100,0,0,100,100,100,0,0,100,100,100,0,0,0,100,0,0,0,100,100,100,100,0,0,0,100,0,100,0,0,100,100,100,100,0,100,0,0,100,0,100,0,0,0,0,0,100,100,0,0}
255; 312; 45.8333; 49.826; {0,0,0,0,100,100,0,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,0,0,100,0,0,0,0,100,100,100,0,100,100,100,0,100,100,100,0,100,0,100,0,0,0,100,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,100,100,0,0,100,0,100,0,0,0,0,100,100,0,100,100,0,100,100,100,100,0,100,0,0,0,100,0,0,0,100,100,0,100,0,100,0,100,0,0,100,0,0,0,100,0,100,100,0,100,100,100,100,0,0,100,100,0,0,100,0,100,100,0,0,100,0,0,0,100,100,0,100,0,0,100,0,0,100,0,0,0,0,100,100,0,100,0,0,0,0,100,100,0,100,100,0,100,0,0,0,100,0,0,0,100,0,100,100,0,100,0,100,0,100,0,100,0,0,0,0,0,100,0,0,100,0,0,100,100,0,100,100,0,0,100,100,100,0,0,100,100,0,100,0,100,100,100,0,0,0,0,0,100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,100,0,0,100,100,0,100,100,0,100,100,0,0,0,100,0,100,100,0,100,100,0,100,0,0,100,0,0,100,100,100,0,100,100,100,0,0,0,100,0,0,0,100,100,100,100,0,0,0,100,0,0,100,100,100,100,0,100,0,0,100,0,100,0,0,0,0,0,100,100,0,0,100,100,100,0,0,0,100,100}
256.02; 316; 45.5696; 49.8033; {0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,100,0,0,100,0,0,100,0,0,0,0,100,100,100,0,100,100,100,0,100,100,100,0,100,0,100,0,0,0,100,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,100,100,0,0,100,0,0,0,0,0,100,100,0,100,100,0,100,100,100,100,0,100,0,0,0,100,0,0,0,100,100,0,100,0,100,0,100,0,0,100,0,0,0,100,0,100,100,0,100,100,100,100,0,0,100,100,0,0,100,0,100,100,0,0,100,0,0,0,100,100,0,100,0,0,100,0,0,100,0,0,0,0,100,100,0,100,0,0,0,0,100,100,0,100,100,0,100,0,0,0,100,0,0,0,0,100,100,0,100,0,100,100,0,100,0,0,0,0,0,100,0,0,100,0,0,100,100,0,100,100,0,0,100,100,100,0,0,100,100,0,100,0,100,100,100,0,0,0,0,0,100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,100,0,0,100,100,0,100,100,0,100,100,0,0,0,100,0,100,100,0,100,100,0,100,0,0,100,0,0,100,100,100,0,100,100,100,0,0,0,100,0,0,0,100,100,100,0,0,0,100,0,0,100,100,100,100,0,100,0,0,100,0,100,0,0,0,0,0,100,100,0,0,100,100,100,0,0,0,100,100,0,0,0,100,100,0,100,0,100,0,0}
257.04; 308; 44.4805; 49.6944; {0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,100,0,0,100,0,0,100,0,0,0,0,100,100,100,0,100,0,100,100,0,100,0,100,0,0,0,100,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,100,100,0,0,100,0,0,0,0,0,100,100,0,100,100,0,100,100,100,100,0,100,0,0,0,100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,0,100,0,100,100,100,100,100,100,0,0,100,100,0,0,100,0,100,100,0,0,100,0,0,0,100,100,0,100,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,100,100,100,100,0,100,0,0,0,100,0,0,0,100,0,0,100,100,0,100,0,0,0,0,0,100,0,0,100,0,0,100,100,0,100,100,0,0,100,100,100,0,0,100,100,0,100,0,100,100,0,0,0,0,0,100,0,0,0,100,0,100,0,100,0,100,0,0,0,0,100,0,0,100,100,0,100,100,0,100,100,0,0,0,100,0,100,100,0,100,100,0,100,0,0,100,0,0,100,100,100,0,100,100,100,0,0,0,100,0,0,0,100,100,0,0,0,100,0,0,100,100,100,100,0,0,0,100,0,100,0,0,0,0,0,100,100,0,0,100,100,100,0,0,0,100,100,0,0,0,100,100,100,0,100,0,0,0,100,0,0,100,0,100,100}
258.06; 296; 44.9324; 49.7426; {0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,100,0,0,100,0,100,0,0,0,0,100,100,100,0,100,0,100,100,0,100,0,100,0,0,0,100,0,100,0,0,0,100,0,100,0,0,100,0,0,100,100,100,0,0,100,0,0,0,0,0,100,100,100,0,100,100,100,100,0,100,0,0,0,100,0,0,100,0,100,0,100,0,100,0,0,0,100,0,100,100,100,100,100,100,0,0,100,100,0,0,100,0,100,100,0,0,100,0,0,0,100,100,0,100,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,100,100,100,100,0,100,0,0,0,100,0,0,0,100,0,0,100,100,0,100,0,0,0,0,0,100,0,0,100,0,0,100,100,0,100,100,0,100,100,100,0,0,100,100,0,100,0,100,100,0,0,0,0,0,100,0,0,0,100,0,100,0,100,0,100,0,0,100,0,0,100,100,0,100,0,100,100,0,0,0,100,0,100,100,100,100,0,100,0,0,100,0,0,100,100,100,0,100,100,100,0,0,0,100,0,0,100,100,0,0,0,100,0,0,100,100,100,100,0,0,0,100,0,100,0,0,0,0,100,100,0,0,100,100,100,0,0,0,100,100,0,0,0,100,100,100,0,0,0,0,100,0,0,100,0,100,100,0,100,0,0,0}
259.08; 295; 46.1017; 49.8478; {0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,100,0,0,100,0,100,0,0,0,0,100,100,100,0,100,0,100,100,0,100,0,100,0,0,100,0,100,0,0,0,100,0,100,0,0,100,0,0,100,100,100,0,0,100,0,0,0,0,0,100,100,100,0,100,100,100,100,0,100,0,0,0,100,0,0,100,0,100,0,100,0,100,0,0,0,100,0,100,100,100,100,100,100,0,0,100,100,0,0,100,0,100,100,0,0,100,0,0,0,100,100,0,100,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,100,100,100,100,0,100,0,0,0,100,0,0,100,0,0,100,100,0,100,0,0,0,0,0,100,0,0,100,0,0,100,100,0,100,100,0,100,100,100,0,0,100,100,0,100,0,100,100,0,0,0,0,100,0,0,100,0,100,0,100,0,100,0,0,100,0,100,100,0,100,0,100,100,0,0,0,100,0,100,100,100,100,100,0,0,100,0,0,100,100,100,0,100,100,100,0,0,0,100,0,0,100,100,0,0,0,100,0,0,100,100,100,100,0,0,0,100,0,100,0,0,0,0,100,100,0,0,100,100,100,0,0,0,100,100,0,0,0,100,100,100,0,0,0,0,100,0,0,100,0,100,100,0,100,0,0,0,0,100,0,100,100}
260.1; 294; 45.9184; 49.8331; {0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,100,0,0,100,0,100,0,0,0,0,100,100,100,0,0,100,100,0,100,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,100,100,0,0,100,0,0,0,0,0,100,100,100,0,100,100,100,0,100,0,0,0,100,0,0,100,0,100,0,100,0,100,0,0,0,100,0,100,100,100,100,100,100,0,0,100,100,0,0,100,0,100,100,0,0,100,0,0,0,100,100,0,100,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,100,100,100,0,100,0,0,0,0,100,0,0,100,100,0,100,0,0,0,0,0,100,0,0,100,0,0,100,100,0,100,100,0,100,100,100,0,0,100,100,0,100,0,100,100,0,0,0,0,100,0,0,0,100,0,100,0,100,0,0,100,0,100,100,0,100,0,100,100,0,0,0,100,0,100,100,100,100,100,0,0,100,0,0,100,100,100,0,100,100,100,0,0,100,0,0,100,100,0,0,0,100,0,0,100,100,100,100,0,0,100,0,100,0,0,0,0,100,100,0,0,100,100,100,0,0,100,100,0,0,100,100,100,0,0,0,0,100,0,0,100,0,100,100,0,100,0,0,0,0,100,0,100,100,0,100,100,100,0,100,0,0,0,0}
261.12; 292; 46.9178; 49.9049; {0,0,100,100,0,100,100,0,0,100,100,0,100,100,0,0,100,0,100,0,0,0,0,100,100,100,0,0,100,100,0,100,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,100,100,0,0,100,0,0,0,0,100,100,100,0,100,100,100,0,100,0,0,0,100,0,0,100,0,100,0,100,0,100,0,0,100,100,100,100,100,100,100,0,0,100,100,0,0,100,0,100,100,0,0,100,0,0,0,100,100,0,100,100,0,0,100,0,0,0,100,0,100,0,0,0,0,100,100,100,100,0,0,0,0,100,0,0,100,100,0,100,0,0,0,0,0,100,0,0,100,0,0,100,100,0,100,100,0,100,100,100,0,0,100,100,0,100,0,100,100,0,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,100,100,100,0,100,100,0,0,0,100,100,100,100,100,100,0,0,100,0,0,100,100,100,0,100,100,100,0,0,100,0,0,100,100,0,0,0,100,0,0,100,100,100,100,0,0,100,0,100,0,0,0,100,100,0,0,100,100,100,0,0,100,100,0,0,100,100,100,0,0,0,0,100,0,0,100,0,100,100,0,100,0,0,0,0,100,0,100,100,0,100,100,100,0,100,0,0,0,0,0,0,100,0,100,100,0,0,0}
262.14; 298; 47.3154; 49.9279; {0,0,100,100,0,100,100,0,0,100,100,0,100,100,0,0,100,0,100,0,0,0,0,100,100,100,0,0,100,100,0,100,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,100,100,100,0,0,100,0,0,0,0,100,100,100,0,100,100,100,0,100,0,0,0,100,0,100,0,100,0,100,0,100,0,0,100,100,100,100,100,100,100,0,0,100,100,0,0,100,0,100,100,0,0,100,0,0,0,100,100,0,100,100,0,0,100,0,0,0,100,0,100,0,0,0,0,100,100,100,100,0,0,0,0,100,0,0,100,100,0,100,0,0,0,0,0,100,0,0,100,0,0,100,100,0,100,100,0,100,100,100,0,0,100,100,0,100,0,100,100,0,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,100,100,100,0,100,100,0,0,0,100,100,100,100,100,100,0,0,100,0,0,100,100,100,0,100,100,100,0,100,0,0,100,100,0,0,0,100,0,100,100,100,100,0,0,100,0,100,0,0,0,100,100,0,0,100,100,100,0,0,100,100,0,0,100,100,100,0,0,0,0,100,0,0,100,0,100,100,100,0,0,0,0,100,0,100,100,0,100,100,100,0,0,0,0,0,0,0,100,0,100,100,0,0,0,0,100,0,100,100,0,100,0,0,100,0,0}
263.16; 294; 47.9592; 49.9583; {0,0,100,100,0,100,100,0,0,100,100,0,100,100,0,0,0,100,0,0,0,0,100,100,100,0,0,100,100,0,100,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,100,100,100,0,100,0,0,0,0,100,100,100,0,100,100,100,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,100,100,100,100,100,100,0,0,100,100,0,0,100,100,100,0,100,0,0,0,100,100,0,100,100,0,0,100,0,0,100,0,100,0,0,0,0,100,100,100,0,0,0,0,100,0,0,100,100,0,100,0,0,0,0,100,0,0,100,0,0,100,0,100,100,0,100,100,100,0,0,100,100,0,100,0,100,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,100,100,100,0,100,100,0,0,0,100,100,100,100,100,100,0,0,100,0,0,100,100,100,100,100,100,0,100,0,0,100,100,0,0,0,100,0,100,100,100,100,0,0,100,0,100,0,0,0,100,100,0,0,100,100,100,0,0,100,100,0,0,100,100,100,0,0,0,0,100,0,0,100,0,100,100,100,0,0,0,0,100,0,100,100,0,100,100,100,0,0,0,0,0,0,100,100,100,0,0,0,0,100,0,100,100,0,100,0,0,100,0,0,0,100,0,0,0,100,100,0,0}
264.18; 285; 48.4211; 49.9751; {0,0,100,0,100,100,0,0,100,100,0,100,100,0,0,0,100,0,0,0,0,100,100,100,0,100,100,0,100,100,0,0,100,0,100,0,100,0,100,0,0,100,100,100,100,0,100,0,0,0,0,100,100,100,0,100,100,100,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,0,100,100,0,100,100,0,0,100,0,0,100,0,100,0,0,0,0,100,100,100,0,0,0,0,100,0,0,100,100,0,100,0,0,0,0,100,0,0,100,0,0,100,0,100,100,0,100,100,0,0,100,100,0,100,0,100,100,0,0,0,100,0,0,0,100,0,100,0,0,100,0,100,100,100,0,100,100,0,0,0,100,100,100,100,100,0,0,100,0,0,100,100,100,100,100,100,0,100,0,0,100,100,0,0,0,100,0,100,100,100,0,100,0,100,0,0,0,100,100,0,0,100,100,100,0,0,100,0,0,100,100,100,0,0,0,0,100,0,0,100,0,100,100,100,0,0,0,0,100,0,100,100,0,100,100,100,0,0,0,0,0,0,100,100,100,0,0,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,0,0,100,100,0,0,100,0,0,100,0,0,0}
265.2; 288; 50.3472; 49.9987; {0,0,100,0,100,100,0,0,100,100,0,100,100,0,0,0,100,0,0,0,0,100,100,100,0,100,100,0,100,100,0,0,100,0,100,0,100,0,100,0,0,100,100,100,100,0,100,0,0,0,100,100,100,0,100,100,100,0,100,0,0,0,100,0,100,100,0,100,0,100,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,0,100,100,0,0,100,0,0,100,0,100,0,0,0,0,100,100,100,0,0,0,100,0,0,100,100,0,100,0,0,0,0,100,0,0,100,0,100,0,100,100,0,100,100,0,100,100,0,100,100,100,0,0,0,100,0,0,0,100,0,100,0,0,100,0,100,100,100,0,100,100,0,0,0,100,100,100,100,100,0,0,100,0,0,100,100,100,100,100,100,0,100,0,0,100,100,0,0,0,100,0,100,100,100,0,100,0,100,0,0,0,100,100,0,0,100,100,100,0,0,100,0,0,100,100,100,0,0,0,0,100,0,0,100,0,100,100,100,0,0,0,0,100,0,100,100,0,100,100,0,0,0,0,0,0,100,100,0,0,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,0,0,100,100,0,0,100,0,100,0,0,0,100,100,0,100,0,100,0,100,100,100,0,100,100}
266.22; 291; 50.5155; 49.9974; {0,0,100,0,100,100,0,0,100,100,0,100,0,0,0,100,0,0,0,0,100,100,0,100,100,0,100,100,0,0,100,0,100,0,100,0,100,0,0,100,100,100,100,0,100,0,0,0,100,100,100,0,100,100,100,0,100,0,100,0,100,100,0,100,0,100,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,0,100,100,0,0,100,0,0,100,0,100,0,0,0,0,100,100,100,0,0,0,100,0,0,100,100,0,100,0,0,0,0,100,0,0,100,0,100,0,100,100,0,100,100,0,100,100,0,100,100,100,0,0,0,100,0,0,0,100,0,100,0,0,100,0,100,100,100,0,100,100,0,0,0,100,100,100,100,100,0,0,100,0,0,100,100,100,100,0,100,0,0,100,100,0,0,0,100,100,100,0,100,0,100,0,0,0,100,100,0,0,100,100,100,0,0,100,0,0,100,100,0,0,0,0,100,0,0,100,0,100,100,100,0,0,0,0,100,100,100,0,100,0,0,0,0,0,100,100,0,0,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,0,0,100,100,0,0,100,0,100,0,0,0,100,0,100,0,100,0,100,100,100,0,100,100,100,100,0,100,0,100,0,100,100,0,100,100,100,100,0,0}
267.24; 298; 51.0067; 49.9898; {0,0,100,0,100,100,0,0,100,100,0,0,0,0,100,0,0,0,0,100,100,0,100,100,0,100,0,0,100,0,100,0,100,0,100,0,0,100,100,100,0,100,0,0,0,100,100,100,0,100,100,100,0,100,0,100,0,100,100,0,100,0,100,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,0,100,100,0,0,100,0,0,100,0,100,0,0,0,0,100,100,100,0,0,0,100,0,0,100,100,0,100,0,0,0,0,100,0,0,100,0,100,0,100,100,0,100,0,100,100,0,100,100,100,0,0,0,100,0,0,0,100,0,100,0,0,100,0,100,100,100,0,100,100,0,0,0,100,100,100,100,100,0,0,100,0,0,100,100,100,100,0,100,0,0,100,100,0,0,0,100,100,100,0,100,0,100,0,0,0,100,100,0,100,100,100,0,0,100,0,0,100,100,0,0,100,0,0,100,0,100,100,100,0,0,0,0,100,100,100,0,100,0,0,0,0,0,100,100,0,0,0,100,0,100,100,100,0,100,0,0,0,100,0,0,100,100,0,0,100,0,100,0,0,0,100,0,100,0,100,0,100,100,100,0,100,100,100,100,0,100,0,100,0,100,0,100,100,100,100,0,0,100,0,100,0,0,0,100,100,100,100,100,100,100,0,0,0,0,100}
