time; n; mu_gfp; std_gfp; rawData_gfp 
343.74; 301; 47.5083; 49.9379; {100,0,100,100,0,100,100,0,100,0,0,100,0,0,0,0,0,100,100,0,0,100,0,100,0,100,100,100,100,0,0,100,0,0,100,0,0,0,100,100,100,100,0,100,0,0,0,100,100,100,0,100,0,100,100,100,100,0,100,100,100,0,100,0,0,0,100,0,100,100,0,100,100,0,0,0,0,100,0,0,0,100,100,0,0,0,100,0,100,0,100,0,0,100,0,100,100,100,0,100,100,100,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,0,100,100,0,100,0,0,100,0,0,0,100,100,0,100,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,0,100,100,100,0,0,100,0,0,100,0,100,100,0,100,0,100,100,100,0,100,100,0,0,100,0,100,100,100,100,0,0,100,0,0,100,100,100,0,100,0,100,100,100,0,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,100,100,0,100,100,100,0,0,0,100,100,0,100,0,100,0,100,100,100,0,100,0,0,0,100,100,0,100,0,0,0,100,100,100,100,100,0,100,0,100,100,0,0,0,100,100,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100,100,100,0}
344.76; 307; 47.2313; 49.9233; {100,0,100,100,0,100,100,0,100,0,0,100,0,0,0,0,0,100,100,0,0,100,0,100,0,100,100,100,100,0,0,100,0,0,100,0,0,0,100,100,100,100,0,100,0,0,0,100,100,100,0,0,100,100,100,100,0,100,100,100,0,100,0,0,0,100,0,100,0,100,100,0,0,0,0,100,0,0,0,100,100,0,0,0,100,0,100,0,100,0,0,100,0,100,100,100,0,100,100,100,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,0,100,100,0,100,0,0,100,0,0,0,100,100,0,100,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,0,100,100,100,0,0,100,0,0,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,0,100,100,100,100,0,0,100,0,0,100,100,100,0,100,0,100,100,100,0,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,100,100,0,100,100,100,0,0,0,100,100,0,100,0,100,0,100,100,100,0,100,0,0,0,100,100,0,100,0,0,0,100,100,100,100,100,0,100,0,100,100,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100,100,100,0,100,0,100,0,100,0,100,100,100,0}
345.78; 312; 46.7949; 49.8972; {100,0,100,100,0,100,100,0,100,0,0,100,0,0,0,0,0,100,100,0,0,100,0,100,0,100,100,100,100,0,0,100,0,100,0,0,0,100,100,100,100,0,100,0,0,0,100,100,100,0,0,100,100,100,100,0,100,100,100,0,100,0,0,0,100,0,100,0,100,100,0,0,0,0,100,0,0,100,100,0,0,0,100,0,100,0,100,0,0,100,0,100,100,100,0,100,100,100,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,0,100,100,0,100,0,0,100,0,0,0,100,0,100,0,100,0,0,100,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,0,100,100,100,0,0,100,0,0,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,0,100,100,100,0,0,100,0,0,100,100,100,0,100,0,100,100,100,0,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,100,100,0,100,100,100,0,0,0,100,100,0,100,0,100,0,100,100,100,0,100,0,0,0,100,100,0,100,0,0,0,100,100,100,100,0,100,0,100,100,0,0,0,100,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100,100,100,0,100,0,100,0,100,0,100,100,100,0,0,0,0,100,0,100,100,0,0,0,100}
346.8; 315; 46.9841; 49.909; {100,0,100,100,0,100,100,0,100,0,100,0,0,0,0,0,100,100,0,0,100,0,100,0,100,100,100,0,0,100,0,100,0,0,0,100,100,100,100,100,0,0,100,100,100,0,0,100,100,100,100,0,100,100,100,0,100,0,0,0,100,100,0,100,100,0,0,0,0,100,0,0,100,100,0,0,0,100,0,100,0,100,0,0,100,0,100,100,100,0,100,100,100,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,0,100,100,0,100,0,0,100,0,100,0,100,0,100,0,0,100,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,0,100,100,100,0,0,100,0,0,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,0,100,100,100,0,0,100,0,0,100,100,100,0,100,0,100,100,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,100,0,100,100,100,0,100,100,0,0,0,100,100,100,0,100,0,100,100,100,0,100,0,0,100,100,0,100,0,0,0,100,100,100,100,0,100,0,100,100,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,0,100,100,100,0,100,0,100,0,100,0,100,100,100,0,0,0,0,100,0,100,100,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,100,100,0,100,100}
347.82; 324; 46.2963; 49.8627; {100,0,100,0,100,100,0,100,0,100,0,0,0,0,0,100,0,0,100,0,100,0,100,100,100,0,0,100,0,100,0,0,0,100,100,100,100,100,0,0,100,100,100,0,0,100,100,100,0,100,100,100,0,100,0,0,0,100,100,0,100,0,0,0,0,100,0,0,100,100,0,0,0,100,0,100,0,100,0,0,100,0,100,100,100,0,100,100,100,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,0,100,100,0,100,0,0,100,0,100,0,100,0,100,0,0,100,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,0,100,100,100,0,0,100,0,100,0,100,100,0,100,0,100,100,0,100,100,0,0,100,0,100,100,100,0,0,100,0,0,100,100,100,0,100,0,100,100,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,100,100,0,100,100,0,0,0,100,100,100,0,100,0,100,100,100,0,100,0,0,100,100,0,100,0,0,0,100,100,100,100,0,100,0,100,100,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,100,100,100,0,100,0,100,0,100,0,100,100,100,0,0,0,0,100,0,100,100,0,0,0,100,100,100,0,0,0,0,0,0,0,0,100,100,0,100,100,0,100,0,100,100,0,0,0,100,0,0,100,0,0,0,100,0,100}
348.84; 327; 47.7064; 49.9473; {100,0,100,100,0,100,0,100,0,0,0,0,0,100,0,100,0,100,0,100,100,100,0,0,100,0,100,0,0,0,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,100,100,100,0,100,0,0,0,100,100,0,100,0,0,0,0,100,0,0,100,100,0,0,0,100,0,0,100,0,0,100,0,100,100,100,0,100,100,100,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,0,100,100,0,0,0,100,0,100,0,100,0,100,0,0,100,0,0,0,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,0,100,100,100,0,0,100,0,100,0,100,100,0,100,100,100,0,100,100,0,0,0,100,100,100,0,0,100,0,100,100,100,0,100,0,100,100,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,100,100,100,0,100,100,0,0,0,100,100,100,0,100,0,100,100,100,0,100,0,100,100,0,100,0,0,0,100,100,100,100,0,100,0,100,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,100,100,100,0,100,0,100,0,100,0,100,100,100,0,0,0,0,100,0,100,100,0,0,0,100,100,100,0,0,0,0,0,0,0,0,100,100,0,100,100,0,0,100,100,0,0,0,100,0,0,100,0,0,0,100,0,100,0,100,100,100,0,100,100,100,0,0,100,100,0,100,100,100,100}
349.86; 333; 48.9489; 49.9889; {100,0,100,100,0,100,0,100,0,0,0,0,0,100,0,100,0,100,0,100,100,100,0,0,100,0,100,0,0,0,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,100,100,100,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,100,100,0,0,0,100,0,100,0,0,100,0,100,100,100,0,100,100,100,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,0,100,100,0,0,0,100,0,100,0,100,0,100,0,0,100,0,0,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,100,100,100,0,0,100,0,100,0,100,100,0,100,100,100,0,100,0,0,0,100,100,100,0,0,100,0,100,100,100,0,100,0,100,100,100,0,100,0,0,100,0,0,100,0,0,0,100,100,100,100,0,100,100,0,0,0,100,100,100,0,100,0,100,100,100,0,100,0,100,100,0,100,0,0,100,100,100,100,0,100,0,100,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,100,0,0,100,100,100,0,100,0,100,0,100,0,100,100,100,0,0,0,100,0,100,100,0,0,100,100,100,0,0,0,0,0,0,0,100,100,0,100,100,0,0,100,100,0,0,0,100,0,0,100,0,0,0,100,0,100,0,100,100,0,100,100,100,0,0,100,100,0,100,100,100,100,0,100,100,0,0,100,100,100,100,100,0,0,100,0,100,0,100,100}
350.88; 330; 50.6061; 49.9963; {100,0,100,100,0,100,0,100,0,0,0,0,100,0,100,0,100,0,100,100,100,0,0,100,0,100,0,0,0,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,100,100,100,100,0,0,0,100,0,100,0,0,0,100,0,0,100,100,0,0,0,100,0,100,0,0,100,0,100,100,100,0,100,100,100,100,100,0,0,0,100,0,100,100,0,0,100,100,0,100,100,0,0,100,0,100,0,100,0,100,0,0,100,0,0,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,0,100,0,100,0,0,100,100,100,0,0,100,0,100,0,100,100,0,100,100,100,0,100,0,0,0,100,100,100,0,0,0,100,100,100,0,100,0,100,100,100,0,100,0,0,100,0,0,100,0,0,100,100,100,100,0,100,100,0,0,0,100,100,100,100,0,100,100,100,0,100,0,100,100,0,100,0,0,100,100,100,100,0,100,0,100,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,100,0,100,100,100,0,100,0,100,0,100,0,100,100,100,0,0,0,100,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,100,100,0,0,100,100,0,0,0,100,0,0,100,0,0,0,100,0,100,0,100,100,0,100,100,100,0,100,100,0,100,100,100,100,0,100,100,0,0,100,100,100,100,100,0,0,100,0,100,0,100,100,100,0,0,100,100,100,0,100,100,0,100}
351.9; 334; 50.8982; 49.992; {100,0,100,100,0,100,0,100,0,0,0,0,100,0,100,0,100,0,100,100,0,0,100,0,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,0,0,0,100,0,100,0,0,0,100,0,0,100,0,0,0,100,0,100,0,0,100,100,100,100,0,100,100,100,100,0,0,0,100,0,100,100,0,0,100,0,100,100,0,0,100,0,100,100,0,100,0,0,100,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,0,100,0,0,100,100,100,0,0,100,0,100,0,100,100,0,100,100,0,100,0,0,0,100,100,100,0,0,0,100,100,100,0,100,0,100,100,100,0,100,0,0,100,0,0,100,0,0,100,100,100,100,0,100,100,0,0,0,100,100,100,100,0,100,100,100,0,100,0,100,100,0,100,0,0,100,100,100,100,0,100,0,100,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,100,0,100,0,100,100,100,0,100,0,100,0,100,0,100,100,100,0,0,0,100,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,100,100,0,0,100,100,0,100,0,0,100,0,0,0,100,0,100,0,100,100,0,100,100,0,100,100,100,100,100,0,100,100,0,0,100,100,100,100,100,0,0,100,0,100,0,100,100,100,0,0,100,100,100,0,100,100,0,100,100,0,100,0,0,0,0,0,100,0,100,100,100,100,100,0,100,0,100,100}
352.92; 330; 50.6061; 49.9963; {100,0,100,100,0,100,0,100,0,0,0,0,100,100,0,100,0,100,100,0,0,100,0,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,0,0,0,100,0,100,0,0,0,100,0,0,100,0,0,0,100,0,100,0,0,100,100,100,100,0,100,100,100,0,0,0,100,0,100,100,0,100,0,100,100,0,0,100,0,100,100,0,100,0,0,100,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,100,0,100,100,100,0,0,100,0,100,0,100,100,0,100,100,0,100,0,0,0,100,100,100,0,0,100,100,100,0,100,0,100,100,100,0,100,0,0,100,0,0,100,0,0,100,100,100,100,0,100,100,0,0,100,100,100,0,100,100,0,0,100,100,0,100,0,100,100,100,100,0,100,0,100,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,0,100,100,100,0,100,0,100,0,100,0,100,100,100,0,0,0,100,0,100,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,100,100,0,0,100,100,0,100,0,0,100,0,0,0,100,0,100,100,0,100,100,0,100,100,100,100,0,100,100,0,0,100,100,100,100,100,0,0,100,100,0,100,100,100,0,0,100,100,0,100,100,0,100,100,0,0,0,0,100,0,100,100,100,100,100,0,100,0,100,100,100,0,0,100,100,0,0,0,0,100,0,0,100,0,0,100}
353.94; 326; 51.8405; 49.9661; {100,0,100,100,0,0,100,0,0,0,0,100,100,0,100,0,100,100,0,0,100,0,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,100,0,100,0,0,100,100,100,0,100,100,100,0,0,100,0,100,100,0,100,0,100,100,0,0,0,100,100,100,0,0,100,0,0,0,0,0,100,0,100,0,0,100,0,100,0,0,0,0,100,0,100,100,100,0,0,100,0,100,0,100,100,0,100,100,0,100,0,0,0,100,100,100,0,0,100,100,100,0,100,0,100,100,100,0,100,0,0,100,0,0,100,0,0,100,100,100,100,0,100,100,0,0,100,100,100,0,100,100,0,0,100,100,0,100,0,100,100,100,100,0,100,0,100,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,100,0,100,100,100,0,100,0,100,0,100,0,100,100,100,0,0,0,100,0,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,100,100,0,0,100,100,0,100,0,0,100,0,0,100,0,100,100,0,100,100,0,100,100,100,0,100,100,0,0,100,100,100,100,100,0,0,100,100,0,100,100,100,0,0,100,100,0,100,100,0,100,100,0,0,0,0,100,0,100,100,100,100,100,0,100,0,100,100,100,0,0,100,100,0,0,0,0,100,0,0,100,0,0,100,100,100,100,100,100,100,100}
354.96; 317; 53.6278; 49.8682; {100,100,100,0,0,100,0,0,0,0,100,100,0,100,0,100,100,0,0,100,0,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,100,0,100,0,0,100,100,100,0,100,100,100,0,0,100,0,100,100,0,100,0,100,100,0,0,0,100,100,0,0,100,0,0,0,0,100,0,100,0,0,100,100,0,0,0,0,100,0,100,100,100,0,0,100,0,100,0,100,100,100,100,0,100,0,0,100,100,100,0,0,100,100,100,0,100,100,100,100,0,100,0,0,100,0,0,100,0,0,100,100,100,100,0,100,100,0,0,100,100,100,0,100,100,0,0,100,0,100,0,100,100,100,100,0,0,100,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,100,0,100,100,100,0,100,0,100,0,100,0,100,100,100,0,0,0,100,0,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,100,100,0,0,100,100,100,0,0,100,0,0,100,100,100,0,100,100,0,100,100,100,0,0,100,100,100,100,100,0,0,100,100,0,100,100,0,0,100,100,100,100,0,100,100,0,0,0,0,100,0,100,100,100,100,100,0,100,0,100,100,100,0,0,100,100,0,0,0,0,100,0,0,100,0,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100}
355.98; 312; 52.5641; 49.9343; {100,100,100,0,0,100,0,0,0,0,100,100,0,100,0,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,100,0,100,0,0,100,100,100,0,100,100,100,0,0,100,0,100,100,0,100,0,100,100,0,0,0,100,100,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,100,0,100,100,100,0,0,100,0,100,0,100,100,100,0,100,0,0,100,100,0,0,100,100,100,0,100,100,100,100,0,100,0,0,100,0,100,0,0,100,100,100,100,0,100,100,0,0,100,100,100,0,100,100,0,0,100,0,100,0,100,100,100,0,0,100,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,100,0,100,100,100,100,0,100,0,100,0,100,100,100,0,0,0,100,0,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,100,100,0,0,100,100,0,0,100,0,0,100,100,100,0,100,100,0,100,100,100,0,0,100,100,100,100,100,0,0,100,100,0,100,100,0,0,100,100,100,100,0,100,100,0,0,0,100,0,100,100,100,100,0,100,0,100,100,100,0,0,100,100,0,0,0,100,0,0,100,0,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,0,100,0,0,0,100,0,0,0}
357; 311; 52.7331; 49.9253; {100,100,100,0,0,0,0,0,100,0,100,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,100,0,100,0,0,100,100,0,100,100,0,0,100,0,100,0,100,0,100,100,0,0,0,100,100,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,100,0,100,100,100,0,0,100,0,100,0,100,100,100,0,100,0,0,100,100,0,100,100,100,0,100,100,100,100,0,100,0,0,100,0,100,0,0,100,100,100,100,0,100,100,0,0,100,100,0,100,100,0,100,0,100,0,100,100,100,0,100,0,0,100,0,0,0,0,100,0,0,0,0,100,0,100,0,100,100,100,100,0,100,0,100,0,100,100,100,0,0,0,100,0,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,100,100,0,0,100,100,0,0,100,0,0,100,100,100,0,100,100,0,100,100,100,0,0,100,100,100,100,100,0,0,100,100,100,100,0,0,100,100,100,0,100,0,0,0,100,0,100,100,100,100,0,100,0,100,100,100,0,0,100,100,0,0,0,100,0,0,100,0,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,0,100,0,0,0,100,0,0,0,100,100,100,100,100,100,0,0,100,100,0,0,0,0}
358.02; 308; 52.5974; 49.9325; {100,100,100,0,0,0,0,0,100,0,100,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,0,0,0,0,100,0,0,0,100,0,100,0,0,100,0,100,0,0,100,100,0,100,100,0,0,100,0,100,0,100,0,100,100,0,0,0,100,100,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,100,0,100,100,100,0,0,100,0,100,0,100,100,100,0,100,0,0,100,100,0,100,100,100,0,100,100,100,100,100,0,0,100,0,100,0,0,100,100,100,100,0,100,100,0,0,100,100,0,100,100,0,100,0,100,0,100,100,100,0,100,0,100,0,0,0,0,100,0,0,0,0,100,0,100,0,100,100,100,100,0,100,0,100,0,100,100,100,0,0,0,100,0,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,100,100,0,0,100,100,0,0,100,0,0,100,100,100,0,100,100,0,100,100,100,0,0,100,100,100,100,100,0,0,100,100,100,100,0,0,100,100,100,0,100,0,0,0,100,0,100,100,0,100,0,100,100,100,0,0,100,100,0,0,0,100,0,0,100,0,0,100,100,100,100,100,100,100,100,100,100,0,100,100,0,100,100,100,0,100,0,0,0,0,0,0,100,100,100,100,100,100,0,0,100,100,0,0,0,0,0,0,100,100,0}
359.04; 305; 52.1311; 49.9546; {100,100,100,0,0,0,0,0,100,0,100,100,100,0,0,100,0,0,0,0,100,100,100,0,0,100,100,100,100,100,100,100,100,100,0,0,0,0,100,0,100,0,100,0,0,100,0,100,0,0,100,100,0,100,100,0,0,100,0,100,0,100,0,100,100,0,0,0,100,100,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,100,0,100,100,100,0,0,100,0,100,0,100,100,0,100,0,100,100,0,100,100,100,0,100,100,100,100,100,0,0,100,0,100,0,0,100,100,100,100,0,100,100,0,0,100,100,0,100,100,0,100,0,100,0,100,100,100,100,0,100,0,0,0,0,100,0,0,0,0,100,0,100,0,100,100,100,100,0,100,0,100,0,100,100,100,0,0,0,100,0,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,100,100,0,0,100,100,0,0,100,0,0,100,100,100,0,100,100,0,100,100,100,0,0,100,100,100,100,100,0,0,100,100,100,100,0,0,100,100,100,0,100,0,0,100,0,100,100,0,100,0,100,100,100,0,0,100,100,0,0,0,100,0,0,100,0,0,100,100,100,100,100,100,100,100,0,100,100,0,100,100,0,100,0,0,0,0,0,0,100,100,100,100,100,100,0,0,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,100,0}
360.06; 308; 51.9481; 49.9621; {100,100,100,0,0,0,0,0,100,0,100,100,100,0,100,0,0,0,0,100,100,100,0,0,100,100,100,100,100,100,100,100,100,0,0,0,0,100,0,100,100,0,0,100,0,100,0,0,100,100,0,100,100,0,0,100,0,100,0,100,0,100,100,0,0,0,100,100,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,100,0,100,100,100,0,0,100,0,100,0,100,100,0,100,0,100,100,100,100,100,0,100,100,100,100,0,0,100,0,100,0,0,100,100,100,100,0,100,100,0,0,100,100,0,100,100,100,0,100,0,100,100,100,100,0,100,0,0,0,0,100,0,0,0,0,100,0,100,0,100,100,100,100,0,100,0,100,0,100,100,100,0,0,0,100,0,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,100,100,0,0,100,100,0,0,100,0,0,100,100,100,0,100,100,0,100,100,100,0,0,100,100,100,100,0,0,100,100,100,100,0,0,100,100,100,0,100,0,0,100,0,100,100,0,100,0,100,100,100,0,0,100,100,0,0,0,100,0,0,100,0,0,100,100,100,100,100,100,100,100,0,100,100,0,100,100,0,100,0,0,0,0,0,0,100,100,100,100,100,100,0,0,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,100,0,100,0,100,0,100,0,0,0,0}
361.08; 305; 52.459; 49.9395; {100,100,100,0,0,0,0,100,0,100,100,100,0,100,0,0,0,0,100,100,100,0,0,100,100,100,100,100,100,100,100,0,0,0,0,100,0,100,100,0,0,100,0,100,0,0,100,100,0,100,100,0,0,100,0,100,0,100,0,100,0,0,0,100,100,0,0,0,0,0,100,100,0,0,100,100,0,0,0,0,100,0,100,100,100,0,0,100,0,100,0,100,100,0,100,0,100,100,100,100,100,0,100,100,100,100,0,0,100,0,100,0,0,100,100,100,100,0,100,100,0,0,100,100,0,100,100,100,0,100,0,100,100,100,100,0,100,0,0,0,0,100,0,0,0,0,100,0,100,100,100,100,100,0,100,0,100,0,100,100,100,0,0,100,0,100,0,0,100,100,0,0,0,0,0,0,0,100,100,0,100,100,0,0,100,100,100,0,0,100,100,100,0,100,100,0,100,100,100,0,0,100,100,100,0,0,100,100,100,100,0,0,100,100,100,0,100,0,100,0,100,100,0,100,0,100,100,100,0,0,100,100,0,0,0,100,0,0,100,0,0,100,100,100,100,100,100,100,100,0,100,100,0,100,0,100,0,0,0,0,100,100,100,100,100,0,0,100,100,0,0,0,0,0,0,100,100,0,0,0,0,100,100,100,0,100,0,100,100,0,0,0,0,0,100,100,0,0,0,100,100,0,100,0,0}
362.1; 293; 51.5358; 49.9764; {100,100,100,0,0,0,100,0,100,100,100,0,100,0,0,0,0,100,100,100,0,0,100,100,100,100,100,100,100,100,0,0,0,0,100,0,100,100,0,0,100,0,100,0,0,100,100,0,100,100,0,0,100,0,100,0,100,0,100,0,0,100,100,0,0,0,0,0,100,0,0,100,100,0,0,0,0,100,0,100,100,100,0,0,100,0,100,0,100,0,100,0,100,100,100,100,0,100,100,0,0,100,0,100,0,0,100,100,100,100,0,100,100,0,0,100,0,100,100,100,0,0,100,100,100,100,0,100,0,0,0,0,100,0,0,0,0,100,0,100,100,100,100,0,100,0,100,0,100,100,100,0,0,100,0,100,0,0,100,100,0,0,0,0,0,0,100,100,0,100,100,0,0,100,100,100,0,0,100,100,100,0,100,100,0,100,100,0,0,100,100,100,0,0,100,100,100,100,0,0,100,100,100,0,100,0,100,0,100,100,0,100,0,100,100,100,0,0,100,100,0,0,0,100,0,0,100,0,0,100,100,100,100,100,100,100,100,0,100,0,100,0,100,0,0,0,100,100,100,100,100,0,0,100,0,0,0,0,0,0,100,100,0,0,0,0,100,100,100,0,100,0,100,0,0,0,0,0,100,100,0,0,0,100,100,0,100,0,0,100,0,100,100}
363.12; 290; 51.0345; 49.9893; {100,100,100,0,0,0,100,0,100,100,100,0,100,0,0,0,0,100,100,100,0,100,100,100,100,100,100,0,0,0,100,0,100,100,0,0,100,0,100,0,0,100,100,0,100,100,0,0,100,0,100,100,0,100,0,0,100,100,0,0,0,0,100,0,0,100,100,0,0,0,0,100,0,100,100,100,0,0,100,0,0,100,0,100,0,100,100,100,0,100,100,0,0,100,0,100,0,0,100,100,100,100,0,100,100,0,0,100,0,100,100,100,0,0,100,100,100,0,100,0,0,0,0,100,0,0,0,0,100,0,100,100,100,100,0,100,0,0,100,100,100,0,0,100,0,100,0,0,100,100,0,0,0,0,0,0,100,100,0,100,100,0,0,100,100,100,0,0,100,100,0,100,100,0,100,100,0,0,100,100,100,0,0,100,100,100,100,0,0,100,100,100,0,100,0,100,0,100,100,100,0,100,100,100,0,0,100,100,0,0,0,100,0,100,0,0,100,100,100,100,100,100,0,100,0,100,0,100,0,0,0,100,100,100,100,100,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,100,100,0,100,0,100,0,0,0,0,0,100,100,0,0,0,100,100,0,100,0,0,100,0,100,100,0,100,100,0,0,100,100,0,100,0,100,0,100}
364.14; 297; 51.5152; 49.977; {100,100,100,0,0,0,100,0,100,100,100,0,100,0,0,0,0,100,100,100,0,100,100,100,100,100,100,0,0,0,100,0,100,100,0,0,100,0,100,0,0,100,100,0,100,100,0,0,100,0,100,100,0,100,0,0,100,100,0,0,0,0,100,0,0,100,100,0,0,0,0,100,0,100,100,0,0,100,0,100,0,100,0,100,100,100,0,100,100,0,0,100,0,100,0,0,100,100,100,100,0,100,0,0,100,0,100,100,100,0,0,100,100,100,0,100,0,0,0,0,100,0,0,0,0,100,0,100,100,100,100,0,100,0,0,100,100,100,0,100,0,100,0,0,100,100,0,0,0,0,0,0,100,100,0,100,100,0,0,100,100,100,0,0,100,100,0,100,100,0,100,100,0,0,100,100,100,0,0,100,100,100,0,0,100,100,100,0,100,0,100,0,100,100,100,0,100,100,100,0,0,100,100,0,0,100,0,100,0,0,100,100,100,100,100,100,0,100,0,100,0,100,0,0,0,100,100,100,100,0,0,100,0,0,0,0,0,0,100,0,0,100,100,100,0,100,0,100,0,0,0,0,0,100,100,0,0,0,100,100,0,100,0,0,100,0,100,100,0,100,100,0,0,100,100,0,100,0,100,0,100,100,100,100,0,0,100,0,0,100,100,100,100,100,0,0,0}
