time; n; mu_cfp; std_cfp; rawData_cfp 
79.56; 64; 75; 43.3013; {100,100,100,100,100,100,0,100,100,100,0,100,100,100,100,0,100,0,100,100,100,100,100,100,0,100,0,100,100,100,0,0,100,100,100,100,0,0,100,100,100,100,100,0,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,100,0,100,100}
80.58; 61; 75.4098; 43.0621; {100,100,100,100,100,0,100,100,100,0,100,100,100,100,100,0,100,100,100,100,100,0,100,0,100,100,100,0,0,100,100,100,100,0,0,100,100,100,100,100,0,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,100,0,100,100}
81.6; 59; 74.5763; 43.5432; {100,100,100,100,100,0,100,100,100,0,100,100,100,100,100,0,100,100,100,100,100,0,100,0,100,100,100,0,0,100,100,100,100,0,0,100,100,100,0,100,100,100,100,100,0,100,100,100,100,0,100,100,0,0,100,100,0,100,100}
82.62; 56; 73.2143; 44.2843; {100,100,100,100,100,0,100,100,100,0,100,100,100,100,0,100,100,100,100,0,100,0,100,100,100,0,0,100,100,100,100,0,0,100,100,100,0,100,100,100,100,100,0,100,100,100,0,100,100,0,0,100,100,0,100,100}
83.64; 53; 71.6981; 45.0466; {100,100,100,100,0,100,100,100,0,100,100,100,100,0,100,100,100,100,0,100,0,100,100,100,0,0,100,100,100,100,0,0,100,100,100,0,100,100,100,100,0,100,100,0,100,100,0,0,100,100,0,100,100}
84.66; 52; 71.1538; 45.3047; {100,100,100,100,0,100,100,100,0,100,100,100,100,0,100,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,0,100,100,100,0,100,100,100,100,0,100,100,0,100,100,0,0,100,0,100,100,100}
85.68; 49; 69.3878; 46.0881; {100,100,100,100,0,100,100,100,0,100,100,100,0,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,0,100,100,100,0,100,100,100,100,0,100,100,0,100,0,0,100,0,100,100,100}
86.7; 50; 68; 46.6476; {100,100,100,100,0,100,100,100,0,100,100,100,0,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,0,100,100,100,0,100,100,100,100,0,100,100,0,100,0,0,100,0,100,100,100,0}
87.72; 53; 66.0377; 47.3581; {100,100,100,100,0,100,100,100,0,100,100,100,0,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,0,100,100,100,0,100,100,100,0,100,100,0,100,0,0,100,0,100,100,100,0,100,0,0,100}
88.74; 56; 62.5; 48.4123; {100,100,100,0,100,100,100,0,100,100,100,0,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,0,100,100,0,100,100,100,0,100,100,0,0,0,100,0,100,100,0,100,0,0,100,100,0,0,0,100,100,100}
89.76; 61; 65.5738; 47.5127; {100,100,100,0,100,100,100,0,100,100,100,0,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,0,100,100,0,100,100,100,0,100,100,0,0,0,100,0,100,100,0,100,0,0,100,100,0,0,0,100,100,100,100,100,100,100,100}
90.78; 67; 65.6716; 47.4805; {100,100,100,0,100,100,100,0,100,100,100,0,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,100,100,0,100,100,100,0,100,100,0,0,0,100,0,100,100,0,100,0,0,100,100,0,0,0,100,100,100,100,100,100,100,100,100,0,100,0,100,100,0}
91.8; 69; 66.6667; 47.1404; {100,100,0,100,100,100,0,100,100,100,0,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,100,100,0,100,100,100,0,100,100,0,0,0,100,0,100,100,0,100,0,0,100,100,0,0,0,100,100,100,100,100,100,100,100,100,0,100,0,100,100,0,100,100,100}
92.82; 69; 66.6667; 47.1404; {100,100,0,100,100,100,0,100,100,100,0,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,100,100,0,100,100,100,0,100,100,0,0,0,100,100,100,0,100,0,0,100,100,0,0,100,100,100,100,100,100,100,100,0,100,0,100,0,100,100,100,100,100,0,0}
93.84; 68; 64.7059; 47.7884; {100,100,0,100,100,100,0,100,100,100,0,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,100,100,0,100,100,100,0,100,0,0,0,100,100,100,0,100,0,0,100,0,0,100,100,100,100,100,100,100,100,0,100,0,100,0,100,100,100,100,0,0,0,100}
94.86; 66; 62.1212; 48.5085; {100,100,0,100,100,100,0,100,100,100,0,100,100,100,0,100,0,100,100,100,0,0,100,100,100,0,100,100,0,100,100,100,0,100,0,0,0,100,100,100,0,100,0,0,100,0,0,100,100,100,100,100,100,100,0,0,100,0,100,100,100,0,0,0,0,100}
95.88; 66; 62.1212; 48.5085; {100,100,100,100,100,0,100,100,100,0,100,100,0,100,0,100,100,100,0,0,100,100,100,0,100,100,0,100,100,100,0,100,0,0,0,100,100,100,0,100,0,0,100,0,0,100,100,100,100,100,100,100,0,0,100,0,100,100,100,0,0,0,0,100,0,100}
96.9; 66; 62.1212; 48.5085; {100,100,100,100,100,0,100,100,100,0,100,100,0,100,0,100,100,100,0,0,100,100,100,0,100,100,0,100,100,100,0,100,0,0,0,100,100,100,0,100,0,0,100,0,0,100,100,100,100,100,100,100,0,0,100,0,100,100,100,0,0,0,0,100,0,100}
