time; n; mu_gfp; std_gfp; rawData_gfp 
368.22; 310; 50.3226; 49.999; {0,100,0,100,0,0,100,100,0,100,0,100,0,100,0,0,100,0,0,100,100,100,100,100,100,0,0,0,0,100,0,100,100,0,100,100,0,0,100,0,100,0,100,0,0,0,100,100,100,100,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,100,100,100,100,100,100,0,100,100,100,0,0,100,0,100,100,0,0,0,100,0,100,0,100,100,100,100,100,100,0,0,0,0,100,0,0,100,100,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,100,0,100,100,0,0,0,100,0,100,0,100,0,100,100,0,0,100,100,0,0,0,100,0,0,100,100,100,0,0,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,0,0,100,100,0,100,100,100,0,0,100,0,0,0,100,0,100,100,0,0,100,0,100,100,0,0,0,100,0,100,100,0,100,0,0,0,0,0,100,100,0,0,0,100,100,100,0,100,100,0,0,0,100,0,0,0,0,100,0,0,0,100,0,0,0,0,100,100,0,0,100,100,100,0,100,0,100,0,0,100,100,0,100,0,100,0,100,100,100,0,100,0,100,0,100,0,100,100,100,0,100,0,100,0,0,0,100,100,0,100,0,100,0,100,100,100,0,100,100}
369.24; 317; 50.4732; 49.9977; {0,100,0,100,0,0,100,100,0,100,0,100,0,100,0,0,100,0,0,100,100,100,100,100,100,0,0,0,0,100,0,100,100,0,100,100,0,0,100,0,100,0,100,0,0,0,100,100,100,100,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,100,100,100,100,100,0,100,100,100,0,0,100,0,100,100,0,0,0,100,0,100,0,100,100,100,100,100,100,0,0,0,0,100,0,0,100,100,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,100,0,100,100,0,0,0,100,0,100,0,100,0,100,100,0,0,100,100,0,0,0,100,0,0,100,100,100,0,0,0,100,100,100,100,100,100,0,100,100,100,100,100,100,0,100,0,0,100,100,0,100,100,100,0,0,100,0,0,0,100,0,0,0,100,0,100,100,0,0,0,100,0,100,100,0,100,0,0,0,0,0,100,100,0,0,0,100,100,100,0,100,100,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,100,0,0,100,100,100,0,100,0,100,0,0,100,100,0,100,0,100,0,100,100,100,0,100,0,100,0,100,0,100,100,0,100,0,100,0,0,100,100,0,0,100,0,100,100,0,100,100,100,0,100,100,100,0,0,100,100,0,100,0,0,100,100,100}
370.26; 313; 51.4377; 49.9794; {0,100,0,100,0,0,100,100,0,100,0,100,0,100,0,0,100,0,0,100,100,100,100,100,100,0,0,0,0,100,0,100,100,0,100,100,0,0,100,0,100,0,100,0,0,100,100,100,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,100,100,100,100,100,0,100,100,100,0,0,100,0,100,100,0,0,0,100,0,100,0,100,100,100,100,100,100,0,0,0,0,100,0,100,100,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,100,100,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,0,0,0,100,0,100,0,100,0,100,0,0,100,100,0,0,0,100,0,0,100,100,100,0,0,100,100,100,100,100,0,100,100,100,100,100,0,100,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,0,100,0,100,100,0,0,0,100,0,100,100,0,100,0,0,0,0,0,100,100,0,0,100,100,100,0,100,100,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,100,0,100,100,100,0,100,0,100,0,0,100,100,0,100,0,100,100,100,100,0,100,0,100,0,100,0,100,100,0,100,0,100,0,0,100,100,0,0,100,0,100,100,0,100,100,100,0,100,100,100,0,100,100,0,100,0,0,100,100,100,100,0,0,100,100,100,100,0,0,100,0,0,100,0,100}
371.28; 317; 51.735; 49.9698; {100,0,100,0,0,100,100,0,100,0,100,0,100,0,0,100,0,0,100,100,100,100,100,100,0,0,0,100,100,100,0,100,100,0,0,100,0,100,0,100,0,0,100,100,100,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,100,100,100,100,100,0,100,100,100,0,0,100,0,100,100,0,0,0,100,0,100,0,100,100,100,100,100,100,0,0,0,0,100,0,100,100,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,100,100,100,100,0,100,100,100,100,100,0,0,0,100,100,100,100,0,100,100,0,0,0,100,0,100,0,100,100,0,0,100,100,0,0,0,0,0,100,100,0,0,100,100,100,100,100,0,100,100,100,100,100,0,100,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,0,100,0,100,100,0,0,0,100,0,100,100,0,100,0,0,0,0,100,100,0,0,100,100,100,0,100,100,0,100,0,0,0,0,100,0,0,100,0,0,0,0,100,100,0,100,100,100,0,100,0,100,0,0,100,100,0,0,100,100,100,100,0,100,0,100,0,100,0,100,100,0,100,0,100,0,0,100,100,0,100,0,100,100,0,100,100,100,100,100,100,0,100,100,0,100,0,0,100,100,100,100,0,0,100,100,100,100,0,0,100,0,0,100,0,100,100,100,0,100,0,0,0,100,0,100,0,0,0,100,100}
372.3; 308; 52.2727; 49.9483; {100,0,100,0,0,100,100,0,100,0,100,0,100,0,100,0,0,100,100,100,100,100,0,0,0,100,100,100,0,100,100,0,0,100,0,100,0,100,0,0,100,100,100,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,100,100,100,100,0,100,100,100,0,0,100,0,100,100,0,0,0,100,0,100,0,100,100,100,100,100,100,0,0,0,0,100,100,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,100,100,100,100,0,100,100,100,100,100,0,0,0,100,100,100,100,0,100,100,0,0,0,100,0,100,0,100,100,0,0,100,100,0,0,0,100,100,0,0,100,100,100,100,0,100,100,100,100,100,0,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,0,100,0,100,100,0,0,0,100,0,100,100,0,0,0,0,100,100,0,0,100,0,100,0,100,0,0,0,0,100,0,0,100,0,0,0,100,100,0,100,100,100,0,100,0,100,0,0,100,100,0,0,100,100,100,100,0,100,0,100,0,100,0,100,100,0,100,0,100,0,0,100,100,0,100,0,100,100,0,100,100,100,100,100,100,0,100,0,100,0,0,100,100,100,100,0,0,100,100,100,100,0,100,0,0,100,0,100,100,100,0,100,0,0,0,100,0,100,0,0,0,100,100,0,100,100,100,100,100,100,0,100,100,0}
373.32; 308; 52.2727; 49.9483; {100,0,100,0,0,100,100,0,100,0,100,0,100,0,100,0,0,100,100,100,100,100,0,0,0,100,100,0,100,100,0,0,100,0,100,100,0,0,100,100,100,0,0,100,0,0,100,0,0,100,0,0,0,0,0,100,100,100,100,100,0,100,100,100,0,0,100,0,100,100,0,0,0,100,100,0,100,100,100,100,100,100,0,0,0,0,100,100,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,100,100,100,100,0,100,100,100,100,0,0,0,100,100,100,100,0,100,100,0,0,0,100,0,100,0,100,100,0,0,100,100,0,0,0,100,100,0,100,100,100,100,0,100,100,100,100,100,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,0,100,0,100,100,0,0,0,100,0,100,100,0,0,0,0,100,100,0,0,100,0,100,0,100,0,0,0,0,100,0,0,100,0,0,0,100,100,0,100,100,100,0,100,0,100,0,0,100,100,0,0,100,100,100,100,0,0,100,0,100,100,0,100,0,100,0,0,100,0,100,0,100,100,0,100,100,100,100,100,100,0,100,0,100,0,0,100,100,100,100,0,0,100,100,100,100,0,100,0,0,100,0,100,100,100,0,100,0,0,0,100,0,100,0,0,0,100,100,0,100,100,100,100,100,0,100,100,0,100,100,0,0,0,0,100,100,0,100,100,0}
374.34; 299; 52.1739; 49.9527; {100,0,100,0,0,100,100,0,100,100,100,0,0,0,100,100,100,100,0,0,0,100,100,0,100,100,0,0,0,100,100,0,0,100,100,100,0,0,0,0,100,0,0,100,0,0,0,0,100,100,100,100,100,0,100,100,100,0,0,100,0,100,100,0,0,0,100,100,0,100,100,100,100,100,100,0,0,0,0,100,100,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,100,100,100,100,0,100,100,100,100,0,0,0,100,100,100,0,100,100,0,0,0,100,0,100,0,100,100,0,0,100,100,0,0,0,100,100,0,100,100,100,100,0,100,100,100,100,100,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,0,100,0,100,100,0,0,100,0,100,100,0,0,100,100,0,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,100,100,0,100,100,100,0,100,0,100,0,0,100,100,0,0,100,100,100,100,0,100,0,100,100,0,100,0,100,0,0,100,0,100,0,100,100,0,100,100,100,100,100,0,100,0,100,0,0,100,100,100,100,0,0,100,100,100,100,0,100,0,0,100,0,100,100,0,100,0,0,0,0,100,0,0,0,100,100,0,100,100,100,100,100,0,100,100,0,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,100,0}
375.36; 310; 51.9355; 49.9625; {100,0,100,0,0,100,100,0,100,100,100,0,0,0,100,100,100,100,0,0,0,100,100,0,100,100,0,0,0,100,100,0,0,100,100,100,0,0,0,0,100,0,0,100,0,0,0,0,100,100,100,100,100,0,100,100,0,0,100,0,100,100,0,0,0,100,100,0,100,100,100,100,100,100,0,0,0,100,100,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,100,100,100,100,0,100,100,100,100,0,0,0,100,100,100,0,100,100,0,0,0,100,0,100,0,100,100,0,0,100,100,0,0,0,100,100,0,100,100,100,100,0,100,100,100,100,100,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,0,100,0,100,100,0,0,100,0,100,100,0,0,100,100,0,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,100,100,0,100,100,100,0,100,0,100,0,0,100,100,0,0,100,100,100,100,0,100,0,100,100,0,100,0,100,0,0,100,0,100,0,100,100,0,100,100,100,100,100,0,100,0,100,0,0,100,100,100,100,0,0,100,100,100,100,0,100,0,0,100,0,100,100,0,100,0,0,0,0,100,0,0,0,100,100,0,100,100,100,100,100,0,100,100,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,100,0,100,0,100,100,0,0,100,0,100,0,0,100,0,0}
376.38; 302; 52.3179; 49.9463; {100,0,100,0,0,100,0,100,100,100,0,0,100,100,100,100,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,100,100,0,0,0,0,100,0,0,100,0,0,0,0,100,100,100,100,100,0,100,100,0,0,100,100,100,0,0,0,100,100,0,100,100,100,100,100,0,0,100,100,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,100,100,0,100,100,100,100,0,0,0,100,100,100,0,100,100,0,0,0,100,0,100,0,100,100,0,0,100,100,0,0,100,100,0,100,100,100,100,0,100,100,100,100,100,0,0,100,0,100,100,100,0,0,100,0,0,0,100,0,0,100,0,100,100,0,0,100,100,100,0,0,100,100,0,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,100,100,0,100,100,100,0,0,100,0,0,100,100,0,100,100,100,100,0,100,0,100,100,0,100,0,100,0,0,100,0,100,0,100,100,0,100,100,100,100,0,100,0,100,0,0,100,100,100,0,0,100,100,100,100,0,0,0,100,0,100,100,0,100,0,0,0,0,100,0,0,0,100,100,100,100,100,100,100,0,100,100,100,100,0,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,100,0,100,0,100,100,0,0,100,0,100,0,0,100,0,0,100,100,0,100,0,0,0}
377.4; 303; 52.8053; 49.9212; {100,0,100,0,0,100,0,100,100,100,0,0,100,100,100,100,0,0,0,100,100,0,100,100,0,0,0,100,100,0,100,100,100,0,0,0,0,100,0,100,0,0,0,100,100,100,100,100,0,100,100,0,0,100,100,100,0,0,0,100,100,0,100,100,100,100,100,0,0,100,100,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,100,100,0,100,100,100,100,0,0,0,100,100,100,0,100,100,0,0,0,100,0,100,0,100,100,0,0,100,100,0,0,100,100,0,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,100,0,0,100,0,0,0,100,0,0,100,0,100,100,0,0,100,100,100,0,0,100,100,0,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,100,100,0,100,100,100,0,0,100,0,0,100,100,0,100,100,100,0,100,0,100,100,0,100,0,100,0,0,100,0,100,0,100,100,0,100,100,100,100,0,100,0,100,0,100,100,100,0,0,100,100,100,100,0,0,0,100,0,100,0,100,0,0,0,0,100,0,0,0,100,100,100,100,100,100,100,0,100,100,100,100,0,0,0,100,100,0,100,100,0,0,100,100,0,100,100,100,0,100,100,0,0,0,100,0,0,100,0,0,100,100,0,100,0,0,0,0,0,0,100,0,100,0,100,0,100,100}
378.42; 306; 52.2876; 49.9477; {100,0,100,0,0,100,0,100,100,100,0,0,100,100,100,100,0,0,0,100,100,0,100,0,0,0,100,100,0,100,100,100,0,0,0,0,100,0,100,0,0,100,100,100,100,100,0,100,100,0,0,100,100,100,0,0,0,100,100,0,100,100,100,100,100,0,0,100,100,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,100,100,0,100,100,100,100,0,0,0,100,100,100,0,100,100,0,0,0,100,0,100,0,100,100,0,0,100,0,0,100,100,0,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,0,0,100,0,0,0,100,0,0,100,0,100,100,0,0,100,100,100,0,0,100,100,0,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,100,100,0,100,100,100,0,0,100,0,0,100,100,0,100,100,100,0,100,0,100,100,0,100,0,100,0,0,0,100,0,100,100,0,100,100,100,100,0,100,0,100,0,100,100,100,0,0,100,100,100,100,0,0,100,0,100,0,100,0,0,0,0,100,0,0,0,100,100,100,100,100,100,100,0,100,100,100,100,0,0,0,100,100,0,100,100,0,0,100,100,0,100,100,100,0,100,100,0,0,0,100,0,0,100,0,0,100,100,0,100,0,0,0,0,0,0,100,0,0,100,0,100,100,100,100,100,0,100,0,0,0,100,0}
379.44; 308; 51.2987; 49.9831; {100,0,100,0,0,100,0,100,100,100,0,0,100,100,100,100,0,0,0,100,100,0,100,0,0,0,100,100,0,100,100,0,0,0,0,100,0,100,0,0,100,100,100,100,100,0,100,100,0,0,100,100,100,0,0,0,100,100,0,100,100,100,100,100,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,100,100,0,100,100,100,100,0,0,0,100,100,100,0,100,100,0,0,0,100,0,100,0,100,100,0,0,100,0,0,100,100,0,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,0,0,100,0,0,0,100,0,0,100,0,100,100,0,0,100,100,100,0,0,100,100,0,0,0,100,0,100,0,0,0,0,100,0,100,0,0,0,100,100,0,100,100,100,0,0,100,0,0,100,100,0,100,100,100,0,100,0,100,100,0,100,0,100,0,0,0,100,0,100,100,0,100,100,100,0,100,0,100,0,100,100,100,0,0,100,100,100,100,0,100,0,100,0,100,0,0,0,0,100,0,0,0,100,100,100,100,100,100,100,0,100,100,100,100,0,0,0,100,100,0,100,100,0,0,100,100,100,100,0,100,100,0,0,0,100,0,0,100,0,0,100,100,0,100,0,0,0,0,0,0,100,0,0,100,0,100,100,100,100,100,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0}
380.46; 310; 50.9677; 49.9906; {100,0,100,0,0,100,0,100,100,0,0,100,100,100,100,0,0,0,100,100,0,100,0,0,0,100,100,0,100,100,0,0,0,0,100,0,100,0,0,100,100,100,100,0,100,100,0,0,100,100,100,0,0,0,100,100,0,100,100,100,100,100,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,100,100,0,100,100,100,100,0,0,0,100,100,100,0,100,100,0,0,100,0,100,0,100,100,0,0,100,0,0,100,100,0,100,100,100,100,0,100,100,100,100,100,0,0,100,100,100,0,0,100,0,0,0,100,0,100,0,100,100,0,0,100,100,100,0,0,100,100,0,0,0,100,0,100,0,0,0,0,0,100,0,0,0,100,100,0,100,100,100,0,0,100,0,0,100,0,100,100,100,0,100,0,100,100,0,100,0,100,0,0,0,100,100,100,0,100,100,100,0,100,0,100,0,100,100,0,0,100,100,100,100,0,100,0,100,0,100,0,0,0,0,100,0,0,0,100,100,100,100,100,100,100,0,100,100,100,0,0,0,100,100,0,100,100,0,0,100,100,100,100,0,100,100,0,0,0,100,0,0,100,0,100,100,0,100,0,0,0,0,0,0,100,0,0,100,0,100,100,100,100,100,0,100,0,0,0,100,0,0,0,100,0,0,0,0,100,100,100,100,100,0,0,100,0,0,0,0,100}
381.48; 314; 51.5924; 49.9747; {100,100,0,0,100,0,100,100,0,100,100,100,100,0,0,0,100,100,0,100,0,0,0,100,100,0,100,100,0,0,0,0,100,0,100,0,0,100,100,100,100,0,100,100,0,0,100,100,100,0,0,0,100,100,0,100,100,100,100,100,0,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,100,0,100,100,100,100,0,0,0,100,100,100,0,100,100,0,0,100,0,100,0,100,100,0,0,100,0,100,100,0,100,100,100,0,100,100,100,100,100,0,0,100,100,100,0,0,100,0,0,0,100,0,100,0,100,100,0,0,100,100,100,0,0,100,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,100,100,0,100,100,100,0,0,100,0,0,100,0,100,100,100,0,100,0,100,100,0,100,0,100,0,0,0,100,100,100,0,100,100,100,0,100,0,100,0,100,100,0,0,100,100,100,100,0,100,0,100,0,100,0,0,0,100,0,0,0,100,100,100,100,100,100,100,0,100,100,100,0,0,100,100,0,100,100,0,0,100,100,100,100,0,100,100,0,0,0,100,0,100,0,100,100,0,100,0,0,0,0,0,0,100,0,0,100,0,100,100,100,100,100,0,100,0,0,0,100,0,0,0,100,0,0,0,0,100,100,100,100,100,0,0,100,0,0,0,100,100,0,0,100,100,0,0,100,0,100,100,100,0,0,0}
382.5; 314; 51.5924; 49.9747; {100,100,0,0,100,0,100,100,0,100,100,100,100,0,0,0,100,100,0,100,0,0,0,100,100,0,100,100,0,0,0,0,100,0,100,0,0,100,100,100,100,0,100,100,0,100,100,0,0,0,100,100,0,100,100,100,100,100,0,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,100,0,100,100,100,100,0,0,0,100,100,100,0,100,100,0,0,100,0,100,0,100,100,0,0,0,100,100,0,100,100,100,0,100,100,100,100,100,0,0,100,100,100,0,100,0,0,0,100,0,100,0,100,100,0,0,100,100,100,0,0,100,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,100,100,0,100,100,100,0,0,100,0,0,100,0,100,100,100,0,100,0,100,100,0,100,0,100,0,0,0,100,100,100,0,100,100,0,100,0,0,100,100,0,0,100,100,100,100,0,100,0,100,0,100,0,0,0,100,0,0,0,100,100,100,100,100,100,100,0,100,100,100,0,0,100,100,0,100,100,0,100,100,100,100,0,100,100,0,0,0,100,100,0,100,100,0,100,0,0,0,0,0,0,100,0,100,0,100,100,100,100,100,0,100,0,0,0,100,0,0,0,100,0,0,0,0,100,100,100,100,100,0,0,100,0,0,0,100,100,0,0,100,100,0,0,100,0,100,100,100,0,0,0,100,100,100,0,100,0,0,0,0}
383.52; 308; 49.6753; 49.9989; {100,100,0,0,100,0,100,100,0,100,100,100,100,0,0,0,100,100,0,100,0,0,100,0,100,100,0,0,0,0,100,0,100,0,0,100,100,100,0,100,100,0,100,0,0,0,100,100,0,100,100,100,100,100,0,0,100,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,100,0,100,100,100,100,0,0,0,100,100,100,0,100,100,0,0,100,0,100,0,100,100,0,0,0,100,100,0,100,100,100,0,100,100,100,100,100,0,0,100,100,100,0,100,0,0,0,100,0,100,0,100,100,0,0,100,100,100,0,100,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,100,100,0,100,100,100,0,0,100,0,0,100,0,100,100,0,100,0,100,100,0,100,100,0,0,0,100,100,100,100,0,100,0,0,100,100,0,100,100,100,0,100,0,100,0,100,0,0,100,0,0,0,100,100,100,100,0,100,100,100,0,0,100,100,0,100,0,100,100,100,0,100,100,0,0,100,100,0,100,100,0,100,0,0,0,0,0,0,100,0,100,0,100,100,100,100,100,0,100,0,0,0,0,0,0,100,0,0,0,0,100,100,100,100,100,0,100,0,0,0,100,100,0,0,100,100,0,0,100,0,100,100,100,0,0,0,100,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,100}
384.54; 309; 50.8091; 49.9935; {100,100,0,0,100,0,100,100,0,100,100,100,0,0,0,100,100,0,100,0,0,100,0,100,100,0,0,0,0,100,0,100,0,0,100,100,100,0,100,100,0,100,0,0,0,100,100,0,100,100,100,100,100,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,100,100,0,100,100,100,100,0,0,100,100,100,0,100,100,0,0,100,0,100,100,100,0,0,0,100,100,0,100,100,0,100,100,100,100,100,0,0,100,100,100,0,100,0,0,0,100,0,100,0,100,100,0,0,100,100,100,0,100,100,0,0,0,100,0,100,0,0,100,0,0,0,100,100,0,100,100,100,0,0,100,0,0,100,0,100,100,0,100,0,100,0,100,100,0,0,0,100,100,100,100,0,100,0,0,100,100,0,100,100,0,100,0,100,0,100,0,0,0,0,0,100,100,100,100,0,100,100,100,0,0,100,100,0,100,0,100,100,100,0,100,100,0,0,100,100,100,0,100,0,0,0,0,0,0,100,0,100,0,100,100,100,100,100,0,100,0,0,0,0,0,0,100,0,0,0,0,100,100,100,100,100,0,100,0,0,0,100,100,0,0,100,100,0,0,100,0,100,100,0,0,0,100,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,100,100,0,100,0}
385.56; 304; 50; 50; {100,100,0,0,100,0,100,100,0,100,100,100,0,0,0,100,100,0,100,0,0,100,0,100,100,0,0,0,0,100,0,100,0,0,100,100,0,100,100,0,0,0,0,100,0,100,100,100,100,100,0,0,100,0,0,0,100,0,0,0,0,0,100,0,0,100,100,0,100,100,100,100,0,0,100,100,100,0,100,100,0,0,100,0,100,100,100,0,0,0,100,100,0,100,100,0,100,100,100,100,0,0,100,100,100,0,100,0,0,0,100,0,100,0,100,100,0,0,100,100,100,0,100,100,0,0,100,0,100,0,0,100,0,0,100,100,0,100,100,100,0,0,100,0,0,100,0,100,100,0,100,0,100,0,100,100,0,0,0,100,100,100,100,0,0,100,100,0,100,100,0,100,0,100,0,100,0,0,0,0,100,100,100,0,100,100,100,0,0,100,100,0,100,0,100,100,0,100,100,0,0,100,100,0,100,0,0,0,0,0,0,100,0,100,0,100,100,100,100,100,0,100,0,0,0,0,0,0,100,0,0,0,0,100,100,100,100,0,100,0,0,0,100,0,0,100,100,0,0,100,0,100,100,0,0,0,100,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,100,100,0,100,0,0,100,0,0,0,100,100,0,0,100,100}
386.58; 301; 49.5017; 49.9975; {100,100,0,0,100,0,100,100,0,100,100,0,100,100,0,100,0,0,100,0,100,100,0,0,0,0,100,0,100,0,0,100,100,0,100,100,0,0,0,100,0,100,100,100,100,100,0,0,100,0,0,0,100,0,0,0,0,100,0,0,100,100,0,100,100,100,0,0,100,100,0,100,100,0,0,100,0,100,100,100,0,0,0,100,100,100,100,0,100,100,100,100,0,0,100,100,100,0,100,0,0,0,100,0,100,0,100,100,0,0,100,100,100,0,100,0,0,100,0,100,0,0,100,0,0,100,100,0,100,100,100,0,0,100,0,0,100,0,100,100,0,100,0,100,0,100,100,0,0,0,100,100,100,100,0,0,100,100,0,100,100,0,100,0,100,0,100,0,0,0,0,100,100,0,100,100,100,0,0,100,100,0,100,0,100,0,100,100,0,0,100,100,0,100,0,0,0,0,0,0,0,100,0,100,100,100,100,100,0,0,0,0,0,0,0,100,0,0,0,100,100,100,100,0,100,0,0,0,100,0,0,100,0,0,100,0,100,100,0,0,0,100,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,100,0,100,0,0,100,0,0,0,100,100,0,0,100,100,0,100,100,0,0,100,0,0,100,100,100,100,0}
387.6; 306; 50; 50; {100,100,0,0,100,0,100,100,0,100,100,0,100,100,0,100,0,0,100,0,100,100,0,0,0,0,100,0,100,0,0,100,100,0,100,100,0,0,100,0,100,100,100,100,100,0,0,100,0,0,0,100,0,0,0,0,100,0,0,100,100,0,100,100,100,0,0,100,100,0,100,0,0,100,0,100,100,100,0,0,0,100,100,100,100,0,100,100,100,100,0,0,100,100,100,0,100,0,0,0,100,0,100,0,100,0,0,100,100,100,0,100,0,0,100,0,100,0,0,100,0,0,100,100,0,100,100,100,0,0,100,0,0,100,0,100,100,0,100,0,100,0,100,100,0,0,0,100,100,100,0,0,100,100,0,100,100,0,100,0,100,0,100,0,0,0,0,100,100,0,100,100,100,0,0,100,100,0,100,0,100,0,100,100,0,0,100,100,0,100,0,0,0,0,0,0,0,100,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,100,100,100,100,0,100,0,0,0,100,0,0,100,0,0,100,0,100,100,0,0,0,100,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,100,100,0,0,100,0,0,0,100,100,0,0,100,100,0,100,100,0,0,100,0,0,100,100,100,100,0,100,100,0,100,100,0,100,0,100,0,0,100,100}
388.62; 301; 49.8339; 49.9997; {100,0,0,100,0,100,100,0,100,100,0,100,100,0,0,0,0,100,100,0,0,0,0,100,0,100,0,0,100,100,0,100,100,0,0,100,0,100,100,100,100,100,0,0,100,0,0,0,100,0,0,0,0,100,0,0,100,100,100,100,100,0,0,100,100,0,100,0,0,0,100,100,100,0,0,100,100,100,100,0,100,100,100,100,0,0,100,100,100,0,100,0,0,0,100,0,100,0,100,0,0,100,100,100,0,100,0,0,100,0,100,0,0,100,0,0,100,100,0,100,100,100,0,0,100,0,0,100,0,100,100,0,100,0,100,0,100,100,0,0,0,100,100,100,0,100,100,0,100,100,0,100,0,100,0,100,0,0,0,0,100,100,0,100,100,0,0,100,100,0,100,0,100,0,100,100,0,0,100,100,0,100,0,0,0,0,0,0,100,0,100,100,100,100,100,0,0,0,0,0,0,0,0,100,100,100,100,0,100,0,0,0,100,0,0,100,0,0,100,0,100,100,0,0,0,100,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,100,100,0,100,100,100,100,0,100,100,100,100,0,0,100,0,0,0,100,100,0,0,100,100,0,100,100,0,0,100,0,0,100,100,100,100,0,100,100,0,100,100,0,100,0,100,0,0,100,100,0,100,100,0,0}
